"Global_Time","Time","Target_Voltage","Measured_Voltage"
1607,7,-1800,-3088.53608592464
1608,8,-1800,-3019.26548881017
1609,9,-1800,-3190.81686526377
1610,10,-1800,-3074.31211307043
1611,11,-1800,-3069.11003395016
1612,12,-1800,-2991.92720459322
1613,13,-1800,-3066.07281584711
1614,14,-1800,-3034.47627467138
1615,15,-1800,-2964.99924092483
1616,16,-1800,-3058.40697229728
1617,17,-1800,-2850.81548393767
1618,18,-1800,-3068.77633843581
1619,19,-1800,-2956.71299464284
1620,20,-1800,-2891.6156991429
1621,21,-1800,-2885.99559363158
1622,22,-1800,-2948.9898183699
1623,23,-1800,-2907.47875985017
1624,24,-1800,-2863.21876303404
1625,25,-1800,-2784.82964639377
1626,26,-1800,-2666.99160519781
1627,27,-1800,-2860.66785166504
1628,28,-1800,-2687.00688518792
1629,29,-1800,-2741.2138976343
1630,30,-1800,-2700.66124587216
1631,31,-1800,-2681.9132436371
1632,32,-1800,-2551.1316791938
1633,33,-1800,-2777.84103906124
1634,34,-1800,-2761.69410822587
1635,35,-1800,-2777.05393478941
1636,36,-1800,-2639.11862467453
1637,37,-1800,-2650.4139925779
1638,38,-1800,-2692.93850925145
1639,39,-1800,-2742.8191493359
1640,40,-1800,-2763.23379227572
1641,41,-1800,-2695.37027356732
1642,42,-1800,-2741.01899651314
1643,43,-1800,-2830.66188222661
1644,44,-1800,-2792.56113729189
1645,45,-1800,-2677.88805674971
1646,46,-1800,-2636.561890439
1647,47,-1800,-2722.05991415674
1648,48,-1800,-2737.65204864546
1649,49,-1800,-2755.36095538082
1650,50,-1800,-2702.02057352307
1651,1,-1700,-2683.61083676813
1652,2,-1700,-2629.96977687389
1653,3,-1700,-2602.65046728507
1654,4,-1700,-2628.0194391022
1655,5,-1700,-2601.37620553644
1656,6,-1700,-2733.15487862508
1657,7,-1700,-2623.69566481237
1658,8,-1700,-2635.02502666646
1659,9,-1700,-2558.83506235705
1660,10,-1700,-2672.57674860107
1661,11,-1700,-2681.1883252935
1662,12,-1700,-2690.1869864758
1663,13,-1700,-2678.81937724978
1664,14,-1700,-2600.54881981932
1665,15,-1700,-2637.37705135264
1666,16,-1700,-2552.78910600152
1667,17,-1700,-2577.08904190037
1668,18,-1700,-2599.57553058841
1669,19,-1700,-2566.04368596867
1670,20,-1700,-2573.87781900695
1671,21,-1700,-2691.10671513555
1672,22,-1700,-2576.98197219929
1673,23,-1700,-2580.90630552588
1674,24,-1700,-2563.4448250292
1675,25,-1700,-2528.96927153214
1676,26,-1700,-2481.91459546664
1677,27,-1700,-2489.78624248426
1678,28,-1700,-2383.49995746877
1679,29,-1700,-2357.46279898282
1680,30,-1700,-2464.92505040254
1681,31,-1700,-2364.76909907211
1682,32,-1700,-2452.91008666507
1683,33,-1700,-2411.38586027072
1684,34,-1700,-2492.17703502023
1685,35,-1700,-2409.94607812155
1686,36,-1700,-2303.98035370078
1687,37,-1700,-2357.16098375375
1688,38,-1700,-2394.8107659659
1689,39,-1700,-2352.49082011722
1690,40,-1700,-2375.36379597834
1691,41,-1700,-2356.69325168681
1692,42,-1700,-2256.23345694804
1693,43,-1700,-2324.33032405651
1694,44,-1700,-2272.97711167989
1695,45,-1700,-2333.07877484066
1696,46,-1700,-2214.65974902949
1697,47,-1700,-2241.09072706677
1698,48,-1700,-2263.57985876927
1699,49,-1700,-2204.7188507144
1700,50,-1700,-2233.07702633399
1701,1,-1600,-2191.52545903213
1702,2,-1600,-1832.13195794853
1703,3,-1600,-2114.73925922157
1704,4,-1600,-2010.59467611276
1705,5,-1600,-2150.69749455396
1706,6,-1600,-1988.2230794887
1707,7,-1600,-2145.17545280002
1708,8,-1600,-2031.31919022945
1709,9,-1600,-1965.86029805775
1710,10,-1600,-2092.03158071978
1711,11,-1600,-2024.56605837531
1712,12,-1600,-2123.12423932601
1713,13,-1600,-2043.03526486503
1714,14,-1600,-2089.85040739907
1715,15,-1600,-1981.79894600594
1716,16,-1600,-2083.22765243812
1717,17,-1600,-2122.91002120028
1718,18,-1600,-2107.80426069224
1719,19,-1600,-2082.58615679024
1720,20,-1600,-2191.16001396988
1721,21,-1600,-2174.60421642995
1722,22,-1600,-2110.27382268281
1723,23,-1600,-2059.62083216678
1724,24,-1600,-2160.98829364326
1725,25,-1600,-2138.54732323939
1726,26,-1600,-2137.93074869703
1727,27,-1600,-2123.89750550544
1728,28,-1600,-2047.25349585302
1729,29,-1600,-1981.89078876633
1730,30,-1600,-2198.24465100451
1731,31,-1600,-2096.6264110356
1732,32,-1600,-2061.67017828086
1733,33,-1600,-2068.58040301925
1734,34,-1600,-2000.56849941812
1735,35,-1600,-2080.9919313179
1736,36,-1600,-2180.17722622872
1737,37,-1600,-2151.31381319
1738,38,-1600,-2244.07663263089
1739,39,-1600,-2176.63614348327
1740,40,-1600,-2217.53800138804
1741,41,-1600,-2298.55948150906
1742,42,-1600,-2183.3266507956
1743,43,-1600,-2049.46354882768
1744,44,-1600,-2042.77149604662
1745,45,-1600,-2039.34446423722
1746,46,-1600,-2045.93442816259
1747,47,-1600,-1935.88341993859
1748,48,-1600,-1981.79596152714
1749,49,-1600,-2020.98582036156
1750,50,-1600,-2064.49639539464
1751,1,-1500,-1806.08425108726
1752,2,-1500,-1928.05103276089
1753,3,-1500,-1883.91412571628
1754,4,-1500,-1722.6215157826
1755,5,-1500,-1905.40013493491
1756,6,-1500,-1925.64540527255
1757,7,-1500,-1935.75143940692
1758,8,-1500,-1892.70901925321
1759,9,-1500,-1943.65320705754
1760,10,-1500,-1862.49398148528
1761,11,-1500,-1839.48782091114
1762,12,-1500,-1859.84786794803
1763,13,-1500,-1885.5235702937
1764,14,-1500,-1906.49427530388
1765,15,-1500,-2045.22373657542
1766,16,-1500,-1964.84694056404
1767,17,-1500,-1861.71397697419
1768,18,-1500,-1874.86882247613
1769,19,-1500,-2058.86514139526
1770,20,-1500,-1972.58745856869
1771,21,-1500,-2075.43753600678
1772,22,-1500,-1964.76266413328
1773,23,-1500,-1905.25771318435
1774,24,-1500,-1973.62547620554
1775,25,-1500,-1853.14159500442
1776,26,-1500,-2010.11826506575
1777,27,-1500,-1855.80067965918
1778,28,-1500,-1912.29890023145
1779,29,-1500,-2004.90701061728
1780,30,-1500,-1879.89428373671
1781,31,-1500,-2005.04846432865
1782,32,-1500,-1969.02983028246
1783,33,-1500,-1948.66798305018
1784,34,-1500,-1904.19579678906
1785,35,-1500,-2084.22219776527
1786,36,-1500,-2069.67221625957
1787,37,-1500,-1992.93873016016
1788,38,-1500,-2063.7247891229
1789,39,-1500,-2110.28049930184
1790,40,-1500,-2051.4298425796
1791,41,-1500,-2050.52230239984
1792,42,-1500,-2155.70151823047
1793,43,-1500,-2111.97889659965
1794,44,-1500,-2226.54893183321
1795,45,-1500,-2224.02430350571
1796,46,-1500,-2240.34328779608
1797,47,-1500,-2002.40107976601
1798,48,-1500,-2052.59379399894
1799,49,-1500,-2175.53741081025
1800,50,-1500,-2021.74415888686
1801,1,-1400,-2071.12434574167
1802,2,-1400,-1818.2173173792
1803,3,-1400,-1927.09366823096
1804,4,-1400,-1843.53206466283
1805,5,-1400,-1834.06856384451
1806,6,-1400,-1961.53947338408
1807,7,-1400,-1885.86619042219
1808,8,-1400,-1929.83605758723
1809,9,-1400,-2027.86121189719
1810,10,-1400,-1975.30782506956
1811,11,-1400,-1982.34696578664
1812,12,-1400,-1921.4404073707
1813,13,-1400,-2112.67355446508
1814,14,-1400,-2058.84543571739
1815,15,-1400,-2098.97942375169
1816,16,-1400,-2151.60001901674
1817,17,-1400,-2168.44880382257
1818,18,-1400,-2062.12200142326
1819,19,-1400,-2197.91865859308
1820,20,-1400,-2283.50375758896
1821,21,-1400,-2169.89169525873
1822,22,-1400,-2120.92216827173
1823,23,-1400,-2004.78351289575
1824,24,-1400,-2208.96229964153
1825,25,-1400,-2078.39069418391
1826,26,-1400,-2219.9150037572
1827,27,-1400,-2082.66592559669
1828,28,-1400,-2058.62151716875
1829,29,-1400,-2249.24117395163
1830,30,-1400,-2202.89963162309
1831,31,-1400,-2179.90069450796
1832,32,-1400,-2330.93092916036
1833,33,-1400,-2196.41074203018
1834,34,-1400,-2211.20012769234
1835,35,-1400,-2069.80969853509
1836,36,-1400,-2141.70916780363
1837,37,-1400,-2128.53332309207
1838,38,-1400,-2088.23560370396
1839,39,-1400,-2222.13693236122
1840,40,-1400,-2158.31714338001
1841,41,-1400,-2119.78105243918
1842,42,-1400,-2168.68106588568
1843,43,-1400,-2060.6564801095
1844,44,-1400,-2273.24242011729
1845,45,-1400,-2164.04894864619
1846,46,-1400,-2265.70816629162
1847,47,-1400,-2179.9046694481
1848,48,-1400,-2228.17144743383
1849,49,-1400,-2126.10909293451
1850,50,-1400,-2272.28625241733
1851,1,-1300,-2195.56823736816
1852,2,-1300,-2181.92534104759
1853,3,-1300,-2186.83988638981
1854,4,-1300,-2097.79336775479
1855,5,-1300,-2089.69206827068
1856,6,-1300,-2021.19209033713
1857,7,-1300,-2019.85682794831
1858,8,-1300,-2008.02704698783
1859,9,-1300,-2148.69668912325
1860,10,-1300,-1935.96419461289
1861,11,-1300,-2130.2391905413
1862,12,-1300,-2253.84913096718
1863,13,-1300,-2021.64661394645
1864,14,-1300,-2194.47914712044
1865,15,-1300,-2149.32280792573
1866,16,-1300,-2150.75977211109
1867,17,-1300,-2103.33785384206
1868,18,-1300,-2165.31993466747
1869,19,-1300,-2048.38068037862
1870,20,-1300,-2130.71484709818
1871,21,-1300,-1917.55861471882
1872,22,-1300,-1977.1182393106
1873,23,-1300,-1974.2284457362
1874,24,-1300,-2079.11259418773
1875,25,-1300,-2040.27709069911
1876,26,-1300,-1939.3331459515
1877,27,-1300,-1938.6131559549
1878,28,-1300,-1994.23868553323
1879,29,-1300,-1960.81086693775
1880,30,-1300,-1967.9398410127
1881,31,-1300,-2070.73774707139
1882,32,-1300,-1959.26804762666
1883,33,-1300,-1947.78884152847
1884,34,-1300,-2011.34827495489
1885,35,-1300,-1974.143618208
1886,36,-1300,-1988.08942058025
1887,37,-1300,-1958.56381906517
1888,38,-1300,-1900.82533874509
1889,39,-1300,-1898.5494887634
1890,40,-1300,-2008.09258448804
1891,41,-1300,-1994.34630244757
1892,42,-1300,-1962.97152448464
1893,43,-1300,-1816.22484090517
1894,44,-1300,-1923.14533546546
1895,45,-1300,-1942.00221278755
1896,46,-1300,-1925.00908962652
1897,47,-1300,-1916.27192546076
1898,48,-1300,-1990.42189794868
1899,49,-1300,-1748.47646276707
1900,50,-1300,-1881.11998869906
1901,1,-1200,-1790.21667290107
1902,2,-1200,-1894.12273824114
1903,3,-1200,-1773.52923777215
1904,4,-1200,-1874.14700101006
1905,5,-1200,-1726.14534027384
1906,6,-1200,-1687.14470886969
1907,7,-1200,-1705.39582516152
1908,8,-1200,-1578.73359068826
1909,9,-1200,-1716.65360820738
1910,10,-1200,-1667.38706853529
1911,11,-1200,-1769.85993409103
1912,12,-1200,-1710.89496961833
1913,13,-1200,-1759.61428267422
1914,14,-1200,-1727.15632528189
1915,15,-1200,-1697.447906493
1916,16,-1200,-1593.24266158365
1917,17,-1200,-1751.47416207198
1918,18,-1200,-1759.31464646253
1919,19,-1200,-1631.74153602931
1920,20,-1200,-1641.73518309325
1921,21,-1200,-1746.88241105781
1922,22,-1200,-1707.17829585896
1923,23,-1200,-1711.41083894342
1924,24,-1200,-1676.60345047526
1925,25,-1200,-1680.00740744078
1926,26,-1200,-1619.6166209492
1927,27,-1200,-1675.35424787212
1928,28,-1200,-1667.95635363157
1929,29,-1200,-1600.93868897791
1930,30,-1200,-1585.62528205696
1931,31,-1200,-1590.75267625114
1932,32,-1200,-1629.32117191762
1933,33,-1200,-1703.04441816378
1934,34,-1200,-1684.18656929818
1935,35,-1200,-1592.73854390331
1936,36,-1200,-1527.9670928518
1937,37,-1200,-1617.17450381736
1938,38,-1200,-1443.67979817215
1939,39,-1200,-1499.88622283457
1940,40,-1200,-1556.60565406204
1941,41,-1200,-1587.32348192139
1942,42,-1200,-1468.24824220733
1943,43,-1200,-1535.45204336249
1944,44,-1200,-1486.73958818625
1945,45,-1200,-1461.14820955384
1946,46,-1200,-1546.37036033351
1947,47,-1200,-1537.37437231537
1948,48,-1200,-1621.17862210935
1949,49,-1200,-1397.37505974412
1950,50,-1200,-1409.38896461476
1951,1,-1100,-1344.97290747985
1952,2,-1100,-1255.89244748826
1953,3,-1100,-1376.65028829079
1954,4,-1100,-1342.77350216824
1955,5,-1100,-1483.83859196518
1956,6,-1100,-1316.14872326598
1957,7,-1100,-1351.25202348827
1958,8,-1100,-1321.56715258481
1959,9,-1100,-1241.76380892874
1960,10,-1100,-1267.66746488272
1961,11,-1100,-1262.56830651571
1962,12,-1100,-1318.30765034755
1963,13,-1100,-1298.89673683382
1964,14,-1100,-1329.23250471658
1965,15,-1100,-1406.99410893198
1966,16,-1100,-1213.79898451351
1967,17,-1100,-1210.7895470978
1968,18,-1100,-1218.97937966172
1969,19,-1100,-1241.28180631171
1970,20,-1100,-1160.88137167524
1971,21,-1100,-1356.41719927571
1972,22,-1100,-1223.83922720898
1973,23,-1100,-1340.7945647036
1974,24,-1100,-1272.46402512806
1975,25,-1100,-1381.66597452468
1976,26,-1100,-1242.4963557166
1977,27,-1100,-1261.07019800923
1978,28,-1100,-1257.35787293654
1979,29,-1100,-1272.56757167464
1980,30,-1100,-1313.58843598035
1981,31,-1100,-1281.20858018549
1982,32,-1100,-1234.90436976359
1983,33,-1100,-1323.35421874423
1984,34,-1100,-1264.40929766684
1985,35,-1100,-1240.76670124318
1986,36,-1100,-1368.61386519062
1987,37,-1100,-1396.57253831083
1988,38,-1100,-1363.36976200827
1989,39,-1100,-1496.99948552468
1990,40,-1100,-1464.07043089155
1991,41,-1100,-1375.54690292997
1992,42,-1100,-1391.69704464917
1993,43,-1100,-1394.96242430278
1994,44,-1100,-1357.3246017903
1995,45,-1100,-1407.0821947828
1996,46,-1100,-1387.15988467823
1997,47,-1100,-1426.0618128965
1998,48,-1100,-1325.74853377101
1999,49,-1100,-1301.53127278614
2000,50,-1100,-1360.80776938194
2001,1,-1000,-1315.1992953851
2002,2,-1000,-1388.58761298137
2003,3,-1000,-1356.70603922026
2004,4,-1000,-1332.00815116866
2005,5,-1000,-1253.42064506797
2006,6,-1000,-1350.27969434314
2007,7,-1000,-1424.09812187326
2008,8,-1000,-1527.92718747946
2009,9,-1000,-1300.74983623816
2010,10,-1000,-1430.22607562378
2011,11,-1000,-1382.68019302049
2012,12,-1000,-1286.75621248305
2013,13,-1000,-1294.91027760536
2014,14,-1000,-1374.72709595494
2015,15,-1000,-1387.38182833102
2016,16,-1000,-1291.97120935993
2017,17,-1000,-1211.93578465234
2018,18,-1000,-1343.24606269293
2019,19,-1000,-1377.48481420993
2020,20,-1000,-1195.39632603376
2021,21,-1000,-1328.85978701582
2022,22,-1000,-1249.20190220015
2023,23,-1000,-1365.37052299607
2024,24,-1000,-1389.27312127552
2025,25,-1000,-1412.66196375747
2026,26,-1000,-1279.68492686549
2027,27,-1000,-1494.2765216596
2028,28,-1000,-1382.70168650511
2029,29,-1000,-1394.663081519
2030,30,-1000,-1332.23476908585
2031,31,-1000,-1449.64247855316
2032,32,-1000,-1585.01214509488
2033,33,-1000,-1421.27251969361
2034,34,-1000,-1569.82128863022
2035,35,-1000,-1596.81386532103
2036,36,-1000,-1429.40749133036
2037,37,-1000,-1351.23832314558
2038,38,-1000,-1531.31177605759
2039,39,-1000,-1611.37689970797
2040,40,-1000,-1501.90474725675
2041,41,-1000,-1517.61001563035
2042,42,-1000,-1586.14111802682
2043,43,-1000,-1537.33782420338
2044,44,-1000,-1452.1287725548
2045,45,-1000,-1573.38704394118
2046,46,-1000,-1450.65898243707
2047,47,-1000,-1411.57299623534
2048,48,-1000,-1438.6221726789
2049,49,-1000,-1550.25165062132
2050,50,-1000,-1297.26488397386
2051,1,-900,-1326.93413037424
2052,2,-900,-1386.95645513898
2053,3,-900,-1363.03908237608
2054,4,-900,-1390.0722188816
2055,5,-900,-1362.45792604738
2056,6,-900,-1298.23583861998
2057,7,-900,-1390.82960056894
2058,8,-900,-1359.64513701856
2059,9,-900,-1383.57630702179
2060,10,-900,-1344.68674514445
2061,11,-900,-1428.93910520413
2062,12,-900,-1474.6800494061
2063,13,-900,-1387.90437787381
2064,14,-900,-1406.80625183348
2065,15,-900,-1337.95101257769
2066,16,-900,-1301.42991751854
2067,17,-900,-1290.67381441274
2068,18,-900,-1316.35322928402
2069,19,-900,-1384.85653000318
2070,20,-900,-1337.94669000141
2071,21,-900,-1362.51500668679
2072,22,-900,-1292.27990416112
2073,23,-900,-1284.51131819431
2074,24,-900,-1451.91279305195
2075,25,-900,-1447.13718746598
2076,26,-900,-1361.45371655395
2077,27,-900,-1275.34123722513
2078,28,-900,-1290.23511117506
2079,29,-900,-1469.72660764583
2080,30,-900,-1393.23904953614
2081,31,-900,-1293.56234845957
2082,32,-900,-1415.97214665427
2083,33,-900,-1323.22766819285
2084,34,-900,-1346.80790514342
2085,35,-900,-1362.66696239137
2086,36,-900,-1382.46264256243
2087,37,-900,-1319.67205169142
2088,38,-900,-1497.78689488831
2089,39,-900,-1334.62960118126
2090,40,-900,-1431.72562610276
2091,41,-900,-1302.05399902402
2092,42,-900,-1505.31893932172
2093,43,-900,-1461.00301937715
2094,44,-900,-1403.2772901388
2095,45,-900,-1407.23461820501
2096,46,-900,-1506.2540872299
2097,47,-900,-1326.34229845892
2098,48,-900,-1515.61931688569
2099,49,-900,-1563.47645295864
2100,50,-900,-1534.67496724474
2101,1,-800,-1353.70245704237
2102,2,-800,-1245.21669089191
2103,3,-800,-1291.36157391505
2104,4,-800,-1384.76790127729
2105,5,-800,-1446.97972149409
2106,6,-800,-1371.52322707378
2107,7,-800,-1364.18654290525
2108,8,-800,-1376.57170099187
2109,9,-800,-1380.16186442591
2110,10,-800,-1286.42011476227
2111,11,-800,-1258.42770234061
2112,12,-800,-1398.1836839873
2113,13,-800,-1461.95510468547
2114,14,-800,-1411.39530996544
2115,15,-800,-1377.03507755888
2116,16,-800,-1300.45730150083
2117,17,-800,-1384.51241436668
2118,18,-800,-1264.17526857279
2119,19,-800,-1369.72201337991
2120,20,-800,-1221.37413684257
2121,21,-800,-1260.21955692272
2122,22,-800,-1186.21724090355
2123,23,-800,-1197.69765685554
2124,24,-800,-1225.50154379001
2125,25,-800,-1277.82847964093
2126,26,-800,-1269.99138356088
2127,27,-800,-1284.33331893287
2128,28,-800,-1285.24494615841
2129,29,-800,-1246.47998030718
2130,30,-800,-1261.11014338854
2131,31,-800,-1237.24583879032
2132,32,-800,-1250.38399860962
2133,33,-800,-1204.35719881895
2134,34,-800,-1314.62079160817
2135,35,-800,-1320.58038813645
2136,36,-800,-1239.5503237059
2137,37,-800,-1200.64499002177
2138,38,-800,-1213.52890869281
2139,39,-800,-1176.11003154154
2140,40,-800,-1185.53263600503
2141,41,-800,-1120.58396724109
2142,42,-800,-1125.80566618682
2143,43,-800,-1263.08383190316
2144,44,-800,-1142.20821542766
2145,45,-800,-1198.56891799221
2146,46,-800,-1201.3097979071
2147,47,-800,-1276.73993305816
2148,48,-800,-1276.37140738525
2149,49,-800,-1117.26528090746
2150,50,-800,-1207.6484980533
2151,1,-700,-1096.37983952297
2152,2,-700,-1291.30083209523
2153,3,-700,-1194.45229567103
2154,4,-700,-1295.036957431
2155,5,-700,-1424.55274002809
2156,6,-700,-1274.45739340952
2157,7,-700,-1376.40156740204
2158,8,-700,-1420.30099734058
2159,9,-700,-1364.35326920173
2160,10,-700,-1397.00869668781
2161,11,-700,-1385.58218137627
2162,12,-700,-1352.87298354212
2163,13,-700,-1495.73479943117
2164,14,-700,-1423.68402730182
2165,15,-700,-1228.16498983317
2166,16,-700,-1417.12154681551
2167,17,-700,-1197.126871598
2168,18,-700,-1321.49329122526
2169,19,-700,-1316.37495124027
2170,20,-700,-1066.06432556156
2171,21,-700,-1050.12068871113
2172,22,-700,-1063.69381748708
2173,23,-700,-1064.15452693587
2174,24,-700,-1148.4933439462
2175,25,-700,-1117.91948974618
2176,26,-700,-1058.47777251791
2177,27,-700,-920.68494502825
2178,28,-700,-1153.09270522917
2179,29,-700,-1112.57190284291
2180,30,-700,-946.351913359647
2181,31,-700,-922.560344110506
2182,32,-700,-1126.08127392224
2183,33,-700,-1122.54433032608
2184,34,-700,-911.550689504353
2185,35,-700,-959.501242496939
2186,36,-700,-1162.63657505309
2187,37,-700,-1160.9917995331
2188,38,-700,-1106.67413978302
2189,39,-700,-1135.84979444472
2190,40,-700,-1132.56693519358
2191,41,-700,-1089.13883170453
2192,42,-700,-1257.94301582652
2193,43,-700,-1177.23826601223
2194,44,-700,-1125.09005508197
2195,45,-700,-1081.62850355783
2196,46,-700,-1107.99759909702
2197,47,-700,-1020.53334524237
2198,48,-700,-1002.28860685246
2199,49,-700,-1131.08242019203
2200,50,-700,-1203.7552569764
2201,1,-600,-1024.85095993829
2202,2,-600,-1068.22027992978
2203,3,-600,-1037.07334647623
2204,4,-600,-1138.90791407139
2205,5,-600,-1021.16570879662
2206,6,-600,-990.867129043312
2207,7,-600,-985.987232769595
2208,8,-600,-1033.15664562897
2209,9,-600,-1040.03396905989
2210,10,-600,-978.430026096567
2211,11,-600,-1046.44560719277
2212,12,-600,-1054.06447993055
2213,13,-600,-1101.30756545309
2214,14,-600,-1068.26241804341
2215,15,-600,-1081.14614266416
2216,16,-600,-1024.56137499155
2217,17,-600,-983.186731291257
2218,18,-600,-886.800639776439
2219,19,-600,-1067.00014090142
2220,20,-600,-908.628648567225
2221,21,-600,-1132.44262996987
2222,22,-600,-1033.13706145415
2223,23,-600,-967.634565213794
2224,24,-600,-871.051111105837
2225,25,-600,-1068.76179552184
2226,26,-600,-905.831915917796
2227,27,-600,-851.922011287185
2228,28,-600,-833.435846620554
2229,29,-600,-834.729289190012
2230,30,-600,-811.689068119722
2231,31,-600,-855.612318338196
2232,32,-600,-878.928258883961
2233,33,-600,-760.897909170244
2234,34,-600,-837.350033861413
2235,35,-600,-836.914740748815
2236,36,-600,-903.535462037493
2237,37,-600,-821.32964864242
2238,38,-600,-920.185780815305
2239,39,-600,-909.741012887816
2240,40,-600,-985.864584660262
2241,41,-600,-1020.73054963628
2242,42,-600,-1064.03410109819
2243,43,-600,-1052.03107954118
2244,44,-600,-1140.72886387838
2245,45,-600,-1074.29500599737
2246,46,-600,-963.013880297204
2247,47,-600,-987.056948899694
2248,48,-600,-943.879763196255
2249,49,-600,-873.304055409448
2250,50,-600,-1060.79647607622
2251,1,-500,-836.508706380469
2252,2,-500,-935.057129458261
2253,3,-500,-1005.6529667975
2254,4,-500,-915.089034851979
2255,5,-500,-853.294222712941
2256,6,-500,-797.67695380904
2257,7,-500,-862.710628773422
2258,8,-500,-879.064184922899
2259,9,-500,-935.548126430533
2260,10,-500,-913.471246024124
2261,11,-500,-971.830481304941
2262,12,-500,-835.568316876499
2263,13,-500,-922.370869824186
2264,14,-500,-712.5657126743
2265,15,-500,-690.461479994023
2266,16,-500,-727.156470631371
2267,17,-500,-858.456080430969
2268,18,-500,-639.202797300458
2269,19,-500,-733.714800232414
2270,20,-500,-672.992335404908
2271,21,-500,-697.101549460933
2272,22,-500,-591.859066904111
2273,23,-500,-750.34453496512
2274,24,-500,-732.383193165316
2275,25,-500,-713.016138065377
2276,26,-500,-673.878799141136
2277,27,-500,-675.114055964308
2278,28,-500,-763.646140646712
2279,29,-500,-739.749732121855
2280,30,-500,-806.819762086262
2281,31,-500,-813.678607492796
2282,32,-500,-817.151694113884
2283,33,-500,-710.8593323198
2284,34,-500,-739.40167225061
2285,35,-500,-805.367779562255
2286,36,-500,-606.262371808373
2287,37,-500,-849.901899989613
2288,38,-500,-748.590430981165
2289,39,-500,-731.766396078177
2290,40,-500,-759.0124791363
2291,41,-500,-916.799438275849
2292,42,-500,-847.546381233328
2293,43,-500,-714.182920072505
2294,44,-500,-797.042404090795
2295,45,-500,-677.026815911384
2296,46,-500,-656.499890595648
2297,47,-500,-672.649188802559
2298,48,-500,-729.388139595789
2299,49,-500,-849.806682527189
2300,50,-500,-783.254772753915
2301,1,-400,-539.333339344994
2302,2,-400,-738.54818294859
2303,3,-400,-730.897596259131
2304,4,-400,-795.36198160302
2305,5,-400,-675.272663549494
2306,6,-400,-666.990490793008
2307,7,-400,-785.894613433874
2308,8,-400,-746.141792400577
2309,9,-400,-723.334364807242
2310,10,-400,-717.53298026316
2311,11,-400,-695.79841773138
2312,12,-400,-718.936683797862
2313,13,-400,-620.122678635686
2314,14,-400,-635.855936290727
2315,15,-400,-699.104486189107
2316,16,-400,-616.439352189335
2317,17,-400,-650.269972931654
2318,18,-400,-711.651318779633
2319,19,-400,-577.57749189488
2320,20,-400,-625.501556505395
2321,21,-400,-625.894838515034
2322,22,-400,-714.817297538675
2323,23,-400,-708.265264533607
2324,24,-400,-890.2515507057
2325,25,-400,-635.87593028788
2326,26,-400,-657.524990982214
2327,27,-400,-587.802850794335
2328,28,-400,-661.253660413359
2329,29,-400,-614.417245284595
2330,30,-400,-746.37406283145
2331,31,-400,-754.775933018563
2332,32,-400,-743.630859393837
2333,33,-400,-700.758053637659
2334,34,-400,-755.961286545408
2335,35,-400,-692.412304055519
2336,36,-400,-889.149278477504
2337,37,-400,-825.249261309625
2338,38,-400,-809.510980227044
2339,39,-400,-913.766625463046
2340,40,-400,-759.796209550099
2341,41,-400,-755.082142971403
2342,42,-400,-966.874424110993
2343,43,-400,-809.733351667891
2344,44,-400,-774.4338512166
2345,45,-400,-726.078568686174
2346,46,-400,-802.293385233334
2347,47,-400,-894.616836733553
2348,48,-400,-852.414815940327
2349,49,-400,-716.221513350098
2350,50,-400,-685.119551262519
2351,1,-300,-688.581206841939
2352,2,-300,-625.16690841785
2353,3,-300,-584.666675249251
2354,4,-300,-608.151961673663
2355,5,-300,-625.257371996151
2356,6,-300,-433.073642683714
2357,7,-300,-570.683192937682
2358,8,-300,-585.131255881844
2359,9,-300,-603.056984459029
2360,10,-300,-709.58970666813
2361,11,-300,-763.136341475742
2362,12,-300,-652.907572314547
2363,13,-300,-546.34902198305
2364,14,-300,-610.601664149324
2365,15,-300,-677.903572008274
2366,16,-300,-675.259945679408
2367,17,-300,-597.68246899435
2368,18,-300,-672.55585545234
2369,19,-300,-642.04513752092
2370,20,-300,-691.119099783786
2371,21,-300,-838.0550780059
2372,22,-300,-669.031142097349
2373,23,-300,-717.809284699363
2374,24,-300,-625.217554826872
2375,25,-300,-475.167094954153
2376,26,-300,-651.818203183825
2377,27,-300,-641.322442268339
2378,28,-300,-672.978721059175
2379,29,-300,-606.712708762444
2380,30,-300,-688.037413940386
2381,31,-300,-789.553216220185
2382,32,-300,-780.851768300241
2383,33,-300,-597.418729468994
2384,34,-300,-708.904739789554
2385,35,-300,-571.753752662186
2386,36,-300,-453.123098708399
2387,37,-300,-433.029704564271
2388,38,-300,-536.231369886221
2389,39,-300,-477.569531915911
2390,40,-300,-424.841382368333
2391,41,-300,-589.793600985129
2392,42,-300,-591.134977542715
2393,43,-300,-461.610649564647
2394,44,-300,-433.011467139981
2395,45,-300,-428.65959928468
2396,46,-300,-498.12186651026
2397,47,-300,-478.696126405537
2398,48,-300,-602.3240679564
2399,49,-300,-463.286709785296
2400,50,-300,-500.37917148161
2401,1,-200,-352.316943099613
2402,2,-200,-365.734823944272
2403,3,-200,-322.985433702046
2404,4,-200,-415.910441839714
2405,5,-200,-285.641771187886
2406,6,-200,-408.046436624358
2407,7,-200,-328.663191106789
2408,8,-200,-274.290194084027
2409,9,-200,-313.732145307652
2410,10,-200,-341.708296005297
2411,11,-200,-417.885849160348
2412,12,-200,-257.359033680537
2413,13,-200,-251.262427479811
